"","duration","protocol_type","service","flag","src_bytes","dst_bytes","land","wrong_fragment","urgent","hot","num_failed_logins","logged_in","num_compromised","root_shell","su_attempted","num_root","num_file_creations","num_shells","num_access_files","num_outbound_cmds","is_host_login","is_guest_login","count","srv_count","serror_rate","srv_error_rate","rerror_rate","srv_rerror_rate","same_srv_rate","diff_srv_rate","srv_diff_host_rate","dst_host_count","dst_host_srv_count","dst_host_same_srv_rate","dst_host_diff_srv_rate","dst_host_same_src_port_rate","dst_host_srv_diff_host_rate","dst_host_serror_rate","dst_host_srv_serror_rate","dst_host_rerror_rate","dst_host_srv_rerror_rate","AttackType"
"73195",0,0,0.01,0,0.02758,0.0033,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.102,0.244,0.096,0.002,0.001,0.001,0,0,0,0,"Normal"
"508796",0,0,0,0,0.00282,0.00527,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.003,0,0,0,0,0.1,0,0.067,0.002,0.255,0.1,0,0.05,0.002,0,0,0,0,"Normal"
"13665",0,0,0,0,0.00287,0.00575,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.017,0.017,0,0,0,0,0.1,0,0,0.171,0.255,0.1,0,0.001,0.002,0,0,0,0,"Normal"
"355929",0.0015,0,0.01,0,0.00814,0.00338,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.079,0.146,0.061,0.008,0.001,0.001,0,0,0,0,"Normal"
"196328",0,0,0,0,0.00204,0.00864,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.018,0.018,0,0,0,0,0.1,0,0,0.11,0.255,0.1,0,0.001,0.002,0,0,0,0,"Normal"
"567255",0.001,0.01,0.02,0,0.00042,0.00042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.136,0.136,0.1,0,0.001,0,0,0,0,0,"Normal"
"22964",0,0,0,0,0.00298,0.02445,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.005,0.005,0,0,0,0,0.1,0,0,0.226,0.255,0.1,0,0,0.001,0,0,0,0,"Normal"
"523662",0,0.01,0.08,0,0.00048,0.00048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.255,0.094,0.037,0.001,0.037,0,0,0,0,0,"Normal"
"238345",0,0,0,0,0.00291,0.01605,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.021,0.021,0,0,0,0,0.1,0,0,0.192,0.255,0.1,0,0.001,0.001,0,0,0,0,"Normal"
"352470",0,0,0,0,0.00232,0.02698,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0.004,0.004,0,0,0,0,0.1,0,0,0.194,0.194,0.1,0,0.001,0,0,0,0,0,"Normal"
"20442",0,0,0,0,0.00301,0.0109,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.022,0.022,0,0,0,0,0.1,0,0,0.025,0.255,0.1,0,0.004,0.004,0,0,0,0,"Normal"
"142999",0,0,0,0,0.00244,0.01721,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.011,0.011,0,0,0,0,0.1,0,0,0.128,0.255,0.1,0,0.001,0.003,0,0,0,0,"Normal"
"414385",0,0,0,0,0.00151,0.11762,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.004,0.008,0,0,0,0,0.1,0,0.025,0.044,0.255,0.1,0,0.002,0.003,0.002,0,0,0,"Normal"
"508337",0,0,0,0,0.00219,0.01041,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.009,0.009,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"387317",0,0,0.14,0,0.00383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.106,0.061,0.041,0.004,0.041,0.003,0,0,0,0,"Normal"
"567424",0,0.01,0.02,0,0.00042,0.00042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.015,0,0,0,0,0.1,0,0.013,0.255,0.253,0.099,0.001,0,0,0,0,0,0,"Normal"
"370351",0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0.1,0.1,0.1,0,0,0.037,0.105,0.1,0,0.003,0.017,0,0,0.1,0.1,"Normal"
"196618",0,0,0,0,0.00236,0.35341,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.007,0.007,0,0,0,0,0.1,0,0,0.049,0.255,0.1,0,0.002,0.002,0,0,0,0,"Normal"
"165219",0,0,0,0,0.00346,0.00245,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.009,0.01,0,0,0,0,0.1,0,0.02,0.108,0.255,0.1,0,0.001,0.001,0,0,0,0,"Normal"
"78617",0,0,0,0,0.0015,0.09679,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.006,0.007,0,0,0,0,0.1,0,0.029,0.018,0.255,0.1,0,0.006,0.003,0,0,0,0,"Normal"
"376942",0,0.01,0.02,0,0.00036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.004,0,0,0,0,0.1,0,0,0.03,0.214,0.1,0,0.1,0.001,0,0,0,0,"Normal"
"121099",0,0,0,0,0.00294,0.01675,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.018,0.255,0.1,0,0.006,0.003,0,0,0,0,"Normal"
"464691",0,0,0,0,0.0028,0.00295,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.004,0,0,0,0,0.1,0,0.05,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"289144",0,0,0,0,0.00224,0.00576,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.035,0.035,0,0,0,0,0.1,0,0,0.053,0.255,0.1,0,0.002,0.001,0,0,0,0,"Normal"
"258366",0,0,0,0,0.00253,0.00993,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"99505",0,0,0,0,0.00265,0.00253,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.011,0.011,0,0,0,0,0.1,0,0,0.161,0.255,0.1,0,0.001,0.003,0,0,0,0,"Normal"
"201472",0,0,0,0,0.00219,0.00798,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.009,0.009,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"345254",0.0015,0,0.01,0,0.02715,0.00284,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.012,0.111,0.05,0.033,0.008,0.003,0,0,0,0,"Normal"
"8773",0,0,0,0,0.0021,0.00679,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.005,0.005,0,0,0,0,0.1,0,0,0.043,0.255,0.1,0,0.002,0.003,0,0,0,0,"Normal"
"107671",0,0,0,0,0.00206,0.09073,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.006,0.009,0,0,0,0,0.1,0,0.022,0.013,0.255,0.1,0,0.008,0.007,0,0,0,0,"Normal"
"432469",0,0,0,0,0.00338,0.08354,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.014,0.014,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"334691",0,0,0,0,0.00254,0.00933,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.007,0.009,0,0,0,0,0.1,0,0.033,0.147,0.255,0.1,0,0.001,0.002,0,0,0,0,"Normal"
"124632",0,0,0,0,0.0028,0.0029,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.034,0.038,0,0,0,0,0.1,0,0.011,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"1838",0,0,0,0,0.00211,0.24572,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"353300",0,0,0,0,0.00233,0.02013,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"541380",0,0,0,0,0.00227,0.13632,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.004,0,0,0,0.025,0.1,0,0.05,0.073,0.255,0.1,0,0.001,0.003,0,0.001,0,0.001,"Normal"
"103512",0,0,0,0,0.00178,0.0263,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.004,0.004,0,0,0,0,0.1,0,0,0.017,0.255,0.1,0,0.006,0.003,0,0,0,0,"Normal"
"360527",0,0,0.01,0,0.00805,0.00388,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0,0,0.1,0,0.1,0.255,0.085,0.033,0.029,0,0,0.029,0,0,0,"Normal"
"153075",0,0,0,0,0.00289,0.0408,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.008,0.008,0,0,0,0,0.1,0,0,0.052,0.255,0.1,0,0.002,0.006,0,0,0,0,"Normal"
"322329",0,0,0,0,0.00208,0.0124,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.004,0.004,0,0,0,0,0.1,0,0,0.022,0.255,0.1,0,0.005,0.004,0,0,0,0,"Normal"
"260474",0,0,0,0,0.00336,0.03211,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.007,0.008,0,0,0,0,0.1,0,0.025,0.113,0.255,0.1,0,0.002,0.002,0,0,0,0,"Normal"
"29149",0,0,0,0,0.00351,0.00608,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.013,0.016,0,0,0,0,0.1,0,0.012,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"530886",0,0.02,0.09,0,3e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.133,0.133,0.1,0,0.1,0,0,0,0,0,"Normal"
"457980",0,0,0,0,0.00331,0.07192,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.032,0.032,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"472793",0,0,0,0,0.00169,0.06935,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.006,0.255,0.1,0,0.017,0.004,0,0,0,0,"Normal"
"408051",0,0.01,0.02,0,0.00035,0.00091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.005,0,0,0,0,0.1,0,0,0.081,0.215,0.073,0.004,0.073,0.001,0,0,0.012,0,"Normal"
"380597",0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0.1,0.1,0.1,0,0,0.004,0.255,0.1,0,0.025,0.011,0,0,0.1,0.076,"Normal"
"57743",0,0,0,0,0.00239,0.00422,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.006,0.006,0,0,0,0,0.1,0,0,0.127,0.255,0.1,0,0.001,0.005,0,0,0,0,"Normal"
"165212",0,0,0,0,0.00334,0.02431,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.101,0.255,0.1,0,0.001,0.001,0,0,0,0,"Normal"
"246951",0,0,0,0,0.0018,0.03251,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"226567",0,0,0,0,0.00238,0.00689,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.009,0.016,0,0,0,0,0.1,0,0.025,0.009,0.255,0.1,0,0.011,0.003,0,0,0,0,"Normal"
"39742",1e-04,0,0.01,0,0.01585,0.00329,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.022,0.203,0.1,0,0.005,0.002,0,0,0,0,"Normal"
"252129",0,0,0,0,0.0023,0.07914,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.018,0.019,0,0,0,0,0.1,0,0.011,0.067,0.255,0.1,0,0.001,0.001,0,0,0,0,"Normal"
"64138",0,0,0,0,0.00286,0.02081,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.007,0.007,0,0,0,0,0.1,0,0,0.007,0.255,0.1,0,0.014,0.004,0,0,0,0,"Normal"
"570264",0,0,0.14,0,0.00203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.004,0.028,0.1,0,0.1,0.007,0,0,0,0,"Normal"
"212107",0,0,0,0,0.00189,0.02385,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.005,0.005,0,0,0,0,0.1,0,0,0.005,0.255,0.1,0,0.02,0.003,0,0,0,0,"Normal"
"37542",0,0,0,0,0.00221,0.0271,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.004,0,0,0,0,0.1,0,0.05,0.137,0.255,0.1,0,0.001,0.004,0,0,0,0,"Normal"
"248514",0,0,0,0,0.00317,0.02431,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.007,0.008,0,0,0,0,0.1,0,0.025,0.156,0.255,0.1,0,0.001,0.001,0,0,0,0,"Normal"
"424849",0,0,0,0,0.00256,0.14249,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.011,0.011,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"285822",0,0,0,0,0.00326,0.01181,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.011,0.011,0,0,0,0,0.1,0,0,0.011,0.255,0.1,0,0.009,0.001,0,0,0,0,"Normal"
"186315",0,0,0,0,0.00251,0.01687,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.011,0.011,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"25475",0,0,0,0,0.00153,0.06909,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.003,0,0,0,0,0.1,0,0.067,0.01,0.255,0.1,0,0.01,0.003,0,0,0,0,"Normal"
"309809",0,0,0,0,0.0034,0.01621,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.005,0.007,0,0,0,0,0.1,0,0.029,0.053,0.255,0.1,0,0.002,0.005,0,0,0,0,"Normal"
"322612",0,0,0,0,0.0022,0.48336,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.01,0,0,0,0,0.1,0,0.03,0.002,0.255,0.1,0,0.05,0.002,0,0,0,0,"Normal"
"265877",0,0,0,0,0.00273,0.01028,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.004,0.005,0,0,0,0,0.1,0,0.04,0.149,0.255,0.1,0,0.001,0.002,0,0,0,0,"Normal"
"511326",0,0,0,0,0.00212,0.09596,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.005,0.008,0.02,0.025,0,0,0.1,0,0.038,0.005,0.255,0.1,0,0.02,0.003,0.02,0.001,0,0,"Normal"
"492632",0,0,0,0,0.0016,0.0275,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.009,0.255,0.1,0,0.011,0.003,0,0,0,0,"Normal"
"105941",0,0,0,0,0.00236,0.02875,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.01,0.024,0,0,0,0,0.1,0,0.017,0.029,0.255,0.1,0,0.003,0.006,0,0,0,0,"Normal"
"210659",0,0,0,0,0.00236,0.01425,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.016,0,0,0,0,0.1,0,0.019,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"272643",0,0,0,0,0.00334,0.03798,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.007,0.007,0,0,0,0,0.1,0,0,0.022,0.255,0.1,0,0.005,0.003,0,0,0,0,"Normal"
"288628",0,0,0,0,0.00222,0.07125,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.043,0.043,0,0,0,0,0.1,0,0,0.091,0.255,0.1,0,0.001,0.001,0,0,0,0,"Normal"
"259943",0,0,0,0,0.00155,0.01823,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.004,0.004,0,0,0,0,0.1,0,0,0.129,0.129,0.1,0,0.001,0,0,0,0,0,"Normal"
"571988",0,0,0,0,0.00305,0.0026,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0,0,0,0,0.1,0,0,0.255,0.249,0.098,0.001,0,0,0,0,0.004,0.004,"Normal"
"190482",0,0,0,0,0.00231,0.07674,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.02,0,0,0,0,0.1,0,0.015,0.003,0.255,0.1,0,0.033,0.001,0,0,0,0,"Normal"
"572607",0,0,0,0,0.00176,0.10478,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.255,0.248,0.097,0.001,0,0,0,0,0,0,"Normal"
"221840",0,0.01,0.02,0,0.00044,0.00145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.255,0.222,0.087,0.001,0,0,0,0,0,0,"Normal"
"516134",0,0,0,0,0.00289,0.0659,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.014,0.021,0,0,0,0,0.1,0,0.014,0.05,0.255,0.1,0,0.002,0.001,0,0.001,0.002,0,"Normal"
"551201",0,0,0,0,0.002,0.02975,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.025,0.025,0,0,0,0,0.1,0,0,0.048,0.255,0.1,0,0.002,0.003,0,0,0,0.001,"Normal"
"229235",0,0,0,0,0.00205,0.01942,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.005,0.005,0,0,0,0,0.1,0,0,0.066,0.255,0.1,0,0.002,0.002,0,0,0,0,"Normal"
"104744",0,0,0,0,0.0033,0.09883,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.003,0,0,0,0,0.1,0,0.067,0.008,0.255,0.1,0,0.012,0.005,0,0,0,0,"Normal"
"143829",0,0,0,0,0.00239,0.19194,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0,0,0,0,0.1,0,0,0.003,0.255,0.1,0,0.033,0.001,0,0,0,0,"Normal"
"41168",0,0,0,0,0.00142,0.0043,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.005,0,0,0,0,0.1,0,0.04,0.001,0.165,0.1,0,0.1,0.005,0,0,0,0,"Normal"
"170639",0,0,0,0,0.00314,0.02281,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.008,0.008,0,0,0,0,0.1,0,0,0.094,0.255,0.1,0,0.001,0.003,0,0,0,0,"Normal"
"224512",0,0,0,0,0.00199,0.0146,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.006,0.006,0,0,0,0,0.1,0,0,0.033,0.126,0.1,0,0.003,0.004,0,0,0,0,"Normal"
"3593",0,0,0,0,0.00237,0.0705,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.005,0.009,0,0,0,0,0.1,0,0.022,0.147,0.255,0.1,0,0.001,0.002,0,0,0,0,"Normal"
"350413",0,0,0.14,0,0.00641,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.003,0,0,0,0,0.1,0,0.067,0.215,0.083,0.039,0.002,0.039,0,0,0,0,0,"Normal"
"490963",0,0,0,0,0.00316,0.00176,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.019,0.019,0,0,0,0,0.1,0,0,0.206,0.255,0.1,0,0,0.002,0,0,0,0,"Normal"
"18447",0,0,0,0,0.00258,0.03012,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.006,0,0,0,0,0.1,0,0.033,0.003,0.255,0.1,0,0.033,0.004,0,0,0,0,"Normal"
"491409",0,0,0,0,0.003,0.04288,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.006,0.007,0,0,0,0,0.1,0,0.029,0.023,0.255,0.1,0,0.004,0.002,0,0,0,0,"Normal"
"184252",0,0,0.14,0,0.00495,0,0,0,0,0,0,0.1,0,0,0,0.5,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.162,0.047,0.029,0.003,0.029,0,0,0,0,0,"Normal"
"197836",0,0,0,0,0.0022,0.01753,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.035,0.035,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"560469",0,0,0,0,0.00152,0.01557,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.001,0.255,0.1,0,0.1,0.002,0,0,0,0,"Normal"
"518097",0,0,0,0,0.00208,0.01227,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0.001,0.001,0,0,"Normal"
"48097",0,0,0,0,0.00218,0.00546,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.025,0.048,0,0,0,0,0.1,0,0.008,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"345973",0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0.1,0.1,0.1,0,0.1,0.004,0.135,0.1,0,0.025,0.027,0,0,0.1,0.099,"Normal"
"88964",0,0,0,0,0.00316,0.13064,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.005,0.005,0,0,0,0,0.1,0,0,0.005,0.255,0.1,0,0.02,0.006,0,0,0,0,"Normal"
"377613",0,0.02,0.62,0,0.00036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.157,0.08,0.019,0.004,0.019,0.003,0,0,0,0,"Normal"
"67850",0,0,0,0,0.00282,0.03081,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.013,0.02,0,0,0,0,0.1,0,0.01,0.181,0.255,0.1,0,0.001,0.001,0,0,0,0,"Normal"
"20065",0,0,0,0,0.00193,0.00294,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.005,0,0,0,0,0.1,0,0.04,0.01,0.255,0.1,0,0.01,0.004,0,0,0,0,"Normal"
"405016",0,0,0.14,0,0.00852,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.007,0.02,0,0,0,0,0.1,0,0.01,0.057,0.082,0.067,0.004,0.067,0.002,0,0,0,0,"Normal"
"338680",0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0.1,0.1,0.1,0,0,0.063,0.139,0.1,0,0.002,0.004,0,0,0.1,0.081,"Normal"
"366134",1e-04,0,0.01,0,0.01216,0.00334,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.151,0.098,0.065,0.009,0.001,0,0.001,0,0,0,"Normal"
"87053",0,0,0,0,0.00215,0.00963,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.011,0.011,0,0,0,0,0.1,0,0,0.033,0.255,0.1,0,0.003,0.002,0,0,0,0,"Normal"
"56318",0,0,0,0,0.00159,0.00584,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.008,0.255,0.1,0,0.012,0.005,0,0,0,0,"Normal"
"219969",0,0,0,0,0.00198,0.02651,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0,0,0,0,0.1,0,0,0.149,0.255,0.1,0,0.001,0.003,0,0,0,0,"Normal"
"476760",0,0,0,0,0.00204,0.02699,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0,0,0,0,0.1,0,0,0.16,0.255,0.1,0,0.001,0.002,0,0,0.001,0,"Normal"
"127991",0,0,0,0,0.00274,0.07024,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.004,0.004,0,0,0,0,0.1,0,0,0.245,0.255,0.1,0,0,0.001,0,0,0,0,"Normal"
"263177",0,0,0.14,0,0.03888,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.019,0.019,0,0,0,0,0.1,0,0,0.064,0.091,0.039,0.006,0.039,0.002,0,0,0,0,"Normal"
"21463",0,0,0,0,0.00213,0.01719,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"552503",0,0,0,0,0.00358,0.02652,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"74282",0,0,0,0,0.00209,0.01295,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.002,0.002,0.1,0,0.05,0,0,0,0,0,"Normal"
"393167",1e-04,0,0.01,0,0.01288,0.00331,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0,0,0.1,0,0.1,0.222,0.165,0.07,0.003,0,0.001,0,0,0,0,"Normal"
"304496",0,0,0,0,0.002,0.02136,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.129,0.223,0.1,0,0.001,0.001,0,0,0,0,"Normal"
"262151",0,0,0,0,0.00275,0.00782,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.009,0.013,0,0,0,0,0.1,0,0.015,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"140129",0,0,0,0,0.00216,0.01864,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.021,0.021,0,0,0,0,0.1,0,0,0.104,0.255,0.1,0,0.001,0.004,0,0,0,0,"Normal"
"1042",0,0,0,0,0.00177,0.00365,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.002,0.255,0.1,0,0.05,0.003,0,0,0,0,"Normal"
"520493",0,0,0,0,0.00274,0.04093,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0,0,0.1,0,0.1,0.036,0.255,0.1,0,0.003,0.003,0,0,0,0,"Normal"
