"","duration","protocol_type","service","flag","src_bytes","dst_bytes","land","wrong_fragment","urgent","hot","num_failed_logins","logged_in","num_compromised","root_shell","su_attempted","num_root","num_file_creations","num_shells","num_access_files","num_outbound_cmds","is_host_login","is_guest_login","count","srv_count","serror_rate","srv_error_rate","rerror_rate","srv_rerror_rate","same_srv_rate","diff_srv_rate","srv_diff_host_rate","dst_host_count","dst_host_srv_count","dst_host_same_srv_rate","dst_host_diff_srv_rate","dst_host_same_src_port_rate","dst_host_srv_diff_host_rate","dst_host_serror_rate","dst_host_srv_serror_rate","dst_host_rerror_rate","dst_host_srv_rerror_rate","AttackType"
"398061",2e-04,0,0.01,0,0.01872,0.00332,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.235,0.165,0.064,0.002,0,0.001,0,0,0,0,"Normal"
"397421",0,0,0,0,0.00212,0.01701,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.003,0,0,0,0,0.1,0,0.067,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"572123",0,0,0.14,0,0.00749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.008,0,0,0,0,0.1,0,0,0.255,0.02,0.008,0.002,0.008,0,0,0,0,0,"Normal"
"381905",0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0.1,0.1,0.1,0,0,0.001,0.037,0.1,0,0.1,0.038,0,0,0.1,0.1,"Normal"
"362412",0,0,0.01,0,0.00599,0.00327,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.001,0,0,0,0,0.05,0.1,0,0.064,0.216,0.084,0.005,0.002,0.001,0,0,0,0,"Normal"
"541002",0,0,0,0,0.00204,0.03502,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.01,0.011,0,0,0,0,0.1,0,0.018,0.048,0.255,0.1,0,0.002,0.005,0,0,0,0,"Normal"
"312574",0,0,0,0,0.00361,0.02566,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.164,0.255,0.1,0,0.001,0.004,0,0,0,0,"Normal"
"383262",0,0,0.14,0,0.09198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.007,0,0,0,0,0.1,0,0,0.095,0.037,0.039,0.006,0.039,0,0,0,0.001,0,"Normal"
"146005",0,0,0,0,0.00207,0.13364,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.012,0.012,0,0,0,0,0.1,0,0,0.036,0.255,0.1,0,0.003,0.004,0,0,0,0,"Normal"
"408365",0,0,0,0,0.00156,0.00166,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.009,0,0,0,0,0.1,0,0.022,0.021,0.255,0.1,0,0.005,0.002,0,0,0,0,"Normal"
"531827",0,0,0,0,0.00208,0.01402,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.012,0.012,0,0,0,0,0.1,0,0,0.062,0.228,0.1,0,0.002,0.003,0,0,0,0,"Normal"
"435375",0,0,0,0,0.00231,0.03191,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.02,0.06,0,0,0,0,0.1,0,0.008,0.047,0.255,0.1,0,0.002,0.001,0,0,0,0,"Normal"
"186711",0,0,0,0,0.00231,0.04073,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.013,0.041,0,0,0,0,0.1,0,0.005,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"161137",0,0,0,0,0.00329,0.13202,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.004,0.004,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"540992",0,0,0,0,0.00204,0.03502,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.017,0.017,0,0,0,0,0.1,0,0,0.038,0.255,0.1,0,0.003,0.005,0,0,0,0,"Normal"
"95311",0,0,0,0,0.00234,0.00397,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.004,0.024,0,0,0,0,0.1,0,0.008,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"147208",1e-04,0,0.01,0,0.01394,0.00327,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.004,0,0,0,0,0.1,0,0.1,0.005,0.004,0.08,0.04,0.02,0,0,0,0,0,"Normal"
"360406",0,0,0.14,0,0.12324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.255,0.022,0.009,0.076,0.009,0,0.075,0,0,0,"Normal"
"150644",0,0.01,0.02,0,0.00032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.005,0,0,0,0,0.1,0,0.08,0.05,0.043,0.024,0.008,0.024,0.007,0,0,0,0,"Normal"
"547297",0,0,0,0,0.00216,0.00332,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.007,0.008,0,0,0,0,0.1,0,0.025,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"519681",0,0,0,0,0.00191,0.02568,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.006,0.01,0,0,0,0,0.1,0,0.03,0.1,0.255,0.1,0,0.001,0.003,0.001,0.001,0,0,"Normal"
"491717",0,0,0,0,0.00221,0.05317,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.016,0,0.006,0,0,0.1,0,0.025,0.003,0.255,0.1,0,0.033,0.004,0,0,0,0,"Normal"
"526973",0,0,0,0,0.00261,0.06221,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.255,0.249,0.098,0.001,0,0,0,0,0,0,"Normal"
"264504",2e-04,0,0.01,0,0.01486,0.00327,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.003,0,0,0,0,0.1,0,0.1,0.085,0.168,0.071,0.004,0.001,0.002,0,0.003,0,0.001,"Normal"
"159867",0,0,0,0,0.0023,0.07765,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.007,0,0,0,0,0.1,0,0.029,0.003,0.255,0.1,0,0.033,0.006,0,0,0,0,"Normal"
"126990",0,0,0,0,0.003,0.17287,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.019,0.255,0.1,0,0.005,0.005,0,0,0,0,"Normal"
"336422",0,0,0,0,0.00298,0.24243,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.024,0.255,0.1,0,0.004,0.002,0,0,0,0,"Normal"
"390050",0,0.01,0.02,0,0.00043,0.00107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.004,0,0,0,0,0.1,0,0.05,0.255,0.249,0.098,0.001,0,0,0,0,0,0,"Normal"
"249127",0,0,0,0,0.00303,0.20779,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.004,0.004,0,0,0,0,0.1,0,0,0.041,0.255,0.1,0,0.002,0.007,0,0,0,0,"Normal"
"149547",0,0,0,0,0.00143,0.02517,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.001,0.255,0.1,0,0.1,0.004,0,0,0,0,"Normal"
"288565",0,0,0,0,0.00286,0.05735,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.028,0.028,0,0,0,0,0.1,0,0,0.028,0.255,0.1,0,0.004,0.001,0,0,0,0,"Normal"
"348324",0,0,0.01,0,0.00905,0.00328,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0,0,0.1,0,0.1,0.177,0.12,0.068,0.003,0.001,0,0,0,0,0,"Normal"
"572509",0,0,0,0,0.00249,0.04286,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.033,0,0,0,0,0.1,0,0.009,0.255,0.227,0.089,0.001,0,0,0,0,0,0,"Normal"
"506815",0,0,0,0,0.00219,0.00263,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"40236",0,0,0,0,0.00274,0.00835,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.005,0.005,0,0,0,0,0.1,0,0,0.097,0.195,0.1,0,0.001,0.001,0,0,0,0,"Normal"
"161868",0,0,0,0,0.00344,0.02533,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.022,0.022,0,0,0,0,0.1,0,0,0.147,0.255,0.1,0,0.001,0.001,0,0,0,0,"Normal"
"39335",1e-04,0,0.01,0,0.01573,0.00332,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.003,0,0,0,0,0.1,0,0.1,0.025,0.233,0.092,0.008,0.004,0.002,0,0,0,0,"Normal"
"463341",0,0,0,0,0.00167,0.00497,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.058,0.255,0.1,0,0.002,0.002,0.005,0.001,0,0,"Normal"
"280115",0,0,0,0,0.00348,0.02252,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"387214",1e-04,0,0.01,0,0.009,0.0033,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.003,0.14,0.1,0,0.033,0.001,0,0,0,0.006,"Normal"
"115175",1e-04,0,0.01,0,0.00641,0.0033,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.003,0,0,0,0,0.1,0,0.1,0.112,0.237,0.092,0.003,0.001,0.001,0,0,0,0,"Normal"
"155169",0,0,0,0,0.00217,0.02773,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0,0,0,0,0.1,0,0,0.061,0.255,0.1,0,0.002,0.004,0,0,0,0,"Normal"
"516610",0,0,0,0,0.00288,0.01484,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.009,0.011,0,0,0,0,0.1,0,0.018,0.077,0.255,0.1,0,0.001,0.003,0,0,0,0,"Normal"
"405918",0,0,0,0,0.00235,0.02507,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.006,0.012,0,0,0,0,0.1,0,0.025,0.191,0.181,0.095,0.002,0.001,0,0.001,0,0,0,"Normal"
"157326",0,0,0,0,0.00214,0.02251,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.022,0.024,0,0,0,0,0.1,0,0.012,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"534272",0,0,0.14,0,0.04763,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.011,0.011,0,0,0,0,0.1,0,0,0.255,0.105,0.041,0.002,0.041,0,0,0,0,0,"Normal"
"224771",0,0,0.01,0,0.02147,0.00329,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.005,0,0,0,0,0.1,0,0.1,0.174,0.066,0.038,0.003,0.001,0,0,0,0,0,"Normal"
"542883",0,0,0,0,0.00271,0.0322,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.035,0,0,0,0,0.1,0,0.014,0.068,0.255,0.1,0,0.001,0.001,0,0,0,0,"Normal"
"38586",0,0,0,0,0.00305,0.01819,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.033,0.033,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"485029",0,0,0.01,0,0.02569,0.00289,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.22,0.151,0.058,0.003,0,0.001,0.001,0.001,0,0,"Normal"
"202394",0,0,0,0,0.00225,0.00784,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.009,0.009,0,0,0,0,0.1,0,0,0.128,0.255,0.1,0,0.001,0.004,0,0,0,0,"Normal"
"338699",0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0.1,0.1,0.1,0,0,0.001,0.158,0.1,0,0.1,0.004,0,0,0.1,0.083,"Normal"
"539513",0,0,0,0,0.00226,0.01325,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.025,0.026,0,0,0,0,0.1,0,0.008,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"360818",1e-04,0,0.01,0,0.01806,0.00334,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.003,0,0,0,0,0.1,0,0.1,0.255,0.147,0.058,0.002,0,0,0,0,0,0,"Normal"
"265288",0,0,0.14,0,0.01342,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.014,0.014,0,0,0,0,0.1,0,0,0.135,0.063,0.018,0.002,0.018,0.003,0,0,0,0,"Normal"
"390434",0,0.01,0.02,0,0.00069,0.00044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071,0.071,0,0,0,0,0.1,0,0,0.255,0.227,0.089,0.001,0.03,0,0,0,0,0,"Normal"
"302324",0,0,0,0,0.00225,0.02507,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.003,0,0,0,0,0.1,0,0.067,0.255,0.241,0.095,0.001,0,0,0,0,0,0,"Normal"
"130316",0,0,0,0,0.00199,0.02168,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.025,0.025,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"40584",0,0.01,0.02,0,0.00043,0.00043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0.074,0,0,0,0,0.1,0,0,0.255,0.246,0.096,0.001,0,0,0,0,0,0,"Normal"
"465331",0,0,0,0,0.00328,0.01137,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.006,0.029,0,0,0,0,0.1,0,0.01,0.066,0.255,0.1,0,0.002,0.002,0,0,0,0,"Normal"
"94627",0,0,0,0,0.0031,0.13201,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.025,0.025,0,0,0,0,0.1,0,0,0.025,0.255,0.1,0,0.004,0.004,0,0,0,0,"Normal"
"112957",0,0,0,0,0.00316,0.04061,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.019,0.019,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"281260",0,0,0,0,0.00214,0.00659,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.011,0.011,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"545187",0,0,0,0,0.00143,0.09524,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.041,0.255,0.1,0,0.002,0.005,0,0,0,0,"Normal"
"143237",0,0,0.01,0,0.00908,0.00326,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0,0,0.1,0,0.1,0.151,0.118,0.078,0.003,0.001,0,0,0,0,0,"Normal"
"91990",0,0,0,0,0.00211,0.01863,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.011,0.043,0,0,0,0,0.1,0,0.007,0.255,0.255,0.1,0,0.001,0,0,0,0,0,"Normal"
"550447",0,0,0,0,0.00241,0.00397,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.016,0.016,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0.001,0.001,0,0,"Normal"
"88328",0,0,0,0,0.00298,0.03635,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.014,0.028,0,0,0,0,0.1,0,0.011,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"27154",0,0,0,0,0.00408,0.12001,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.007,0.255,0.1,0,0.014,0.006,0,0,0,0,"Normal"
"214988",0,0,0,0,0.00289,0.00759,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.025,0.025,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"52066",0,0,0,0,0.00285,0.01236,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0,0,0,0,0.1,0,0,0.063,0.255,0.1,0,0.002,0.004,0,0,0,0,"Normal"
"311033",0,0,0,0,0.002,0.02536,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.026,0.05,0,0,0,0,0.1,0,0.006,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"459092",0,0,0,0,0.00171,0.14982,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.011,0,0,0,0,0.1,0,0.027,0.02,0.255,0.1,0,0.005,0.004,0,0,0,0,"Normal"
"515012",0,0,0,0,0.00238,0.01783,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.012,0.012,0,0,0,0,0.1,0,0,0.037,0.073,0.1,0,0.003,0.008,0,0.001,0,0,"Normal"
"245193",0,0,0,0,0.00243,0.00603,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.021,0.025,0,0,0,0,0.1,0,0.016,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"471741",0,0,0,0,0.0031,0.01587,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.004,0.004,0,0,0,0,0.1,0,0,0.128,0.255,0.1,0,0.001,0.001,0,0,0.001,0,"Normal"
"505230",0,0,0,0,0.00316,0.01451,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.004,0.004,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"140934",0,0,0,0,0.00214,0.0255,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.004,0.255,0.1,0,0.025,0.005,0,0,0,0,"Normal"
"274653",0,0,0,0,0.00311,0.00455,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.01,0.011,0,0,0,0,0.1,0,0.018,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"145613",0,0,0,0,0.00291,0.136,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.007,0.018,0,0,0,0,0.1,0,0.011,0.017,0.255,0.1,0,0.006,0.002,0,0,0,0,"Normal"
"381078",0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0.1,0.1,0.1,0,0,0.031,0.255,0.1,0,0.003,0.007,0,0,0.1,0.099,"Normal"
"359979",0,0.01,0.02,0,0.00036,0.00101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.003,0,0,0,0,0.1,0,0.067,0.011,0.011,0.1,0,0.1,0,0,0,0,0,"Normal"
"213418",0,0,0,0,0.00142,0.16592,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.007,0.019,0,0,0,0,0.1,0,0.011,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"247328",0,0,0,0,0.00203,0.01304,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.004,0,0,0,0,0.1,0,0.075,0.011,0.255,0.1,0,0.009,0.004,0,0,0,0,"Normal"
"413414",0,0,0,0,0.00174,0.17649,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"272498",0,0,0,0,0.00182,0.05295,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.004,0.004,0,0,0,0,0.1,0,0,0.017,0.255,0.1,0,0.006,0.002,0,0,0,0,"Normal"
"191367",0,0,0,0,0.00226,0.00188,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.038,0,0,0,0,0.1,0,0.011,0.003,0.255,0.1,0,0.033,0.005,0,0,0,0,"Normal"
"66737",0,0,0,0,0.00217,0.0028,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.011,0.011,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"182723",0,0,0,0,0.00214,0.08721,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.006,0.006,0,0,0,0,0.1,0,0,0.107,0.255,0.1,0,0.001,0.003,0,0,0,0,"Normal"
"327892",0,0,0,0,0.00214,0.02337,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.006,0.006,0,0,0,0,0.1,0,0,0.057,0.255,0.1,0,0.002,0.001,0,0,0,0,"Normal"
"230300",0,0,0,0,0.00242,0.02551,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.004,0.004,0,0,0,0,0.1,0,0,0.09,0.255,0.1,0,0.001,0.002,0,0,0,0,"Normal"
"147257",1e-04,0,0.01,0,0.0262,0.00365,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0,0,0.1,0,0.1,0.054,0.05,0.093,0.006,0.002,0,0,0,0.002,0,"Normal"
"516914",0,0,0,0,0.00327,0.01645,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0.001,0.001,"Normal"
"181691",0,0.01,0.02,0,0.00043,0.00126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0.051,0,0,0,0,0.1,0,0.004,0.136,0.228,0.1,0,0.1,0.001,0,0,0,0,"Normal"
"556129",0,0,0,0,0.00255,0.04425,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.007,0.028,0,0,0,0,0.1,0,0.007,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"190382",0,0,0,0,0.00345,0.03537,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.007,0.007,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"243970",0,0,0,0,0.00239,0.02445,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"231973",0,0,0,0,0.00224,0.04645,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.056,0.255,0.1,0,0.002,0.001,0,0,0,0,"Normal"
"64568",0,0,0,0,0.00231,0.01719,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.01,0.015,0,0,0,0,0.1,0,0.013,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"380601",0,0,0,0,0.00176,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.006,0.255,0.1,0,0.017,0.011,0,0,0.083,0.075,"Normal"
"181122",0,0.01,0.02,0,0.00045,0.00124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.083,0,0,0,0,0.1,0,0.002,0.255,0.198,0.078,0.002,0,0,0,0,0,0,"Normal"
"213965",0,0,0,0,0.00322,0.00408,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.028,0.028,0,0,0,0,0.1,0,0,0.028,0.255,0.1,0,0.004,0.005,0,0,0,0,"Normal"
"171073",0,0,0,0,0.00195,0.32229,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.004,0.004,0,0,0,0,0.1,0,0,0.024,0.255,0.1,0,0.004,0.005,0,0,0,0,"Normal"
"268514",0,0,0.14,0,0.00641,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.122,0.08,0.038,0.002,0.038,0.003,0,0.001,0,0,"Normal"
"451019",0,0,0.01,0,0.02194,0.00337,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.003,0,0,0,0,0.1,0,0.1,0.123,0.157,0.088,0.005,0.001,0.001,0,0,0,0,"Normal"
"472947",0,0,0,0,0.00299,0.00774,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.025,0.056,0,0,0,0,0.1,0,0.007,0.062,0.255,0.1,0,0.002,0.005,0,0,0,0,"Normal"
"124452",0,0,0,0,0.00324,0.01664,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.013,0.014,0,0,0,0,0.1,0,0.014,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"307930",0,0,0.14,0,0.12324,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.005,0.025,0.1,0,0.1,0.008,0,0,0,0,"Normal"
"318294",0,0,0,0,0.00397,0.04154,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"41257",0,0,0,0,0.00297,0.00798,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.004,0.033,0,0,0,0,0.1,0,0.006,0.022,0.254,0.1,0,0.005,0.005,0,0,0,0,"Normal"
"148989",0,0.01,0.08,0,0.00048,0.00048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.013,0.01,0.077,0.023,0.077,0,0,0,0,0,"Normal"
"40369",0,0.01,0.02,0,0.00043,0.00077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0.022,0,0,0,0,0.1,0,0,0.097,0.057,0.059,0.002,0.001,0,0,0,0,0,"Normal"
"73680",0,0,0.01,0,0.01517,0.00325,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0,0,0.1,0,0.1,0.101,0.221,0.096,0.002,0.001,0.001,0,0,0,0,"Normal"
"192203",0,0,0,0,0.00193,0.01395,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.022,0.023,0,0,0,0,0.1,0,0.009,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"329342",0,0,0,0,0.00231,0.04143,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.012,0.012,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"474828",0,0,0,0,0.00279,0.00759,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.003,0,0,0,0,0.1,0,0.067,0.129,0.255,0.1,0,0.001,0.001,0,0,0,0,"Normal"
"215219",0,0,0,0,0.00313,0.00978,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.004,0.014,0,0,0,0,0.1,0,0.021,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
